,0,1,2,3
10269,1.0,0.894,45.0,5.33
10270,0.0,0.11,2.0,0.45
10271,0.0,0.476,36.0,2.94
10272,0.0,0.102,0.0,0.0
10273,0.0,0.163,16.0,0.0
10274,1.0,1.152,96.0,5.91
10275,0.0,0.238,78.0,1.04
10276,0.0,0.242,16.0,1.27
10277,0.0,0.242,16.0,1.27
10278,1.0,0.53,76.0,3.12
10279,1.0,12.556,1186.0,13.08
10280,1.0,0.894,45.0,5.33
10281,0.0,0.101,0.0,0.0
10282,0.0,0.326,189.0,4.4
10283,0.0,0.3,17.0,0.0
10284,0.0,0.149,12.0,0.0
10285,0.0,0.74,8.0,7.86
10286,0.0,0.189,12.0,0.0
10287,0.0,0.619,12.0,0.0
10288,0.0,0.143,11.0,0.0
10289,2.0,0.57,132.0,4.48
10290,1.0,1.36,174.0,8.78
10291,0.0,0.314,86.0,3.4
10292,0.0,0.399,153.0,3.58
10293,0.0,0.11,2.0,0.45
10294,0.0,0.319,77.0,1.88
10295,1.0,1.563,160.0,4.4
10296,2.0,0.379,27.0,4.42
10297,0.0,4.392,1.0,0.0
10298,0.0,0.207,7.0,0.0
10299,0.0,0.25,15.0,1.69
10300,0.0,0.222,28.0,0.99
10301,0.0,0.511,26.0,3.1
10302,1.0,1.36,174.0,8.78
10303,1.0,1.36,174.0,8.78
10304,0.0,0.602,88.0,3.13
10305,1.0,5.011,771.0,9.57
10306,0.0,0.11,2.0,0.45
10307,0.0,0.262,16.0,0.0
10308,1.0,0.927,70.0,2.86
10309,1.0,0.846,169.0,3.56
10310,0.0,0.11,2.0,0.45
10311,0.0,0.224,7.0,0.0
10312,0.0,0.153,10.0,0.0
10313,1.0,1.202,110.0,4.58
10314,0.0,0.149,12.0,0.0
10315,0.0,0.248,68.0,1.2
10316,1.0,2.079,163.0,19.16
10317,0.0,0.441,34.0,0.0
10318,4.0,0.1,1.0,1.0
10319,0.0,0.11,2.0,0.45
10320,1.0,1.109,91.0,2.55
10321,0.0,0.11,2.0,0.45
10322,0.0,0.11,2.0,0.45
10323,0.0,0.238,78.0,1.04
10324,0.0,0.153,10.0,0.0
10325,0.0,0.314,86.0,3.4
10326,0.0,0.314,86.0,3.4
10327,1.0,0.914,63.0,9.8
10328,0.0,0.279,30.0,0.0
10329,0.0,0.406,12.0,0.0
10330,1.0,0.728,59.0,4.54
10331,0.0,0.545,124.0,3.52
10332,1.0,0.825,22.0,3.87
10333,1.0,0.825,22.0,3.87
10334,1.0,0.825,22.0,3.87
10335,0.0,0.11,2.0,0.45
10336,0.0,0.314,86.0,3.4
10337,1.0,0.903,145.0,3.11
10338,0.0,4.392,1.0,0.0
10339,0.0,0.212,8.0,0.0
10340,1.0,1.199,143.0,3.21
10341,4.0,0.21,58.0,0.77
10342,0.0,0.279,30.0,0.0
10343,2.0,0.401,45.0,2.77
10344,0.0,0.153,10.0,0.0
10345,0.0,0.11,2.0,0.45
10346,0.0,0.545,124.0,3.52
10347,0.0,0.146,4.0,1.17
10348,0.0,0.264,67.0,0.7
10349,1.0,1.372,114.0,4.89
10350,4.0,0.21,58.0,0.77
10351,0.0,0.1,3.0,0.0
10352,0.0,0.671,10.0,4.9
10353,1.0,1.057,103.0,7.05
10354,0.0,0.139,11.0,1.18
10355,0.0,0.132,7.0,0.74
10356,3.0,0.282,80.0,1.04
10357,1.0,1.492,210.0,10.35
10358,2.0,0.349,92.0,2.85
10359,4.0,0.1,1.0,1.0
10360,2.0,0.59,69.0,3.54
10361,0.0,0.11,2.0,0.45
10362,0.0,0.546,163.0,4.65
10363,0.0,0.546,163.0,4.65
10364,0.0,0.601,47.0,3.29
10365,0.0,0.153,8.0,0.0
10366,0.0,0.469,15.0,4.7
10367,2.0,0.379,27.0,4.42
10368,0.0,0.133,2.0,0.5
10369,0.0,0.498,47.0,2.64
10370,0.0,0.317,9.0,0.0
10371,2.0,0.398,8.0,1.9
10372,1.0,1.585,184.0,3.27
10373,0.0,0.11,2.0,0.45
10374,0.0,0.314,86.0,3.4
10375,1.0,0.679,101.0,3.47
10376,0.0,0.155,7.0,0.0
10377,0.0,0.11,2.0,0.45
10378,0.0,0.142,5.0,0.0
10379,0.0,0.626,12.0,3.06
10380,0.0,0.11,2.0,0.45
10381,0.0,0.217,10.0,3.69
10382,0.0,0.11,2.0,0.45
10383,0.0,0.314,86.0,3.4
10384,0.0,0.11,2.0,0.45
10385,1.0,0.687,64.0,4.67
10386,0.0,0.597,123.0,3.02
10387,1.0,0.667,152.0,4.59
10388,2.0,0.358,21.0,1.18
10389,3.0,0.282,80.0,1.04
10390,2.0,0.34,42.0,1.29
10391,1.0,0.813,25.0,9.0
10392,1.0,1.092,74.0,7.32
10393,4.0,0.16,9.0,0.59
10394,0.0,0.227,13.0,1.63
10395,0.0,0.139,11.0,1.18
10396,0.0,0.11,2.0,0.45
10397,1.0,1.005,144.0,8.0
10398,0.0,1.0,2.0,0.0
10399,0.0,0.159,3.0,2.0
10400,1.0,0.854,148.0,2.16
10401,3.0,0.282,80.0,1.04
10402,0.0,0.317,9.0,0.0
10403,1.0,0.728,59.0,4.54
10404,0.0,0.314,86.0,3.4
10405,0.0,0.11,2.0,0.45
10406,4.0,0.135,10.0,1.0
10407,0.0,0.224,7.0,0.0
10408,0.0,0.254,83.0,1.31
10409,0.0,0.218,13.0,2.33
10410,0.0,0.546,163.0,4.65
10411,1.0,2.986,236.0,13.09
10412,2.0,0.446,43.0,3.07
10413,2.0,0.379,27.0,4.42
10414,1.0,4.954,255.0,5.04
10415,0.0,0.326,189.0,4.4
10416,0.0,0.326,189.0,4.4
10417,0.0,0.248,68.0,1.2
10418,1.0,2.322,224.0,13.94
10419,0.0,0.255,14.0,2.24
10420,0.0,0.266,16.0,0.0
10421,0.0,1.049,27.0,0.0
10422,1.0,0.371,25.0,2.79
10423,0.0,0.251,14.0,0.0
10424,1.0,4.292,35.0,69.56
10425,0.0,0.161,19.0,0.0
10426,3.0,0.304,58.0,0.68
10427,0.0,0.339,13.0,0.0
10428,3.0,0.199,5.0,2.09
10429,2.0,0.416,88.0,2.87
10430,0.0,0.441,9.0,9.05
10431,0.0,0.153,10.0,0.0
10432,2.0,0.379,27.0,4.42
10433,0.0,0.546,163.0,4.65
10434,0.0,0.153,10.0,0.0
10435,0.0,0.278,15.0,4.51
10436,0.0,0.153,10.0,0.0
10437,4.0,0.218,17.0,1.12
10438,0.0,0.24,8.0,0.0
10439,1.0,3.599,390.0,7.14
10440,1.0,0.907,136.0,5.3
10441,1.0,1.506,47.0,12.82
10442,1.0,0.903,125.0,2.66
10443,1.0,1.36,174.0,8.78
10444,0.0,0.212,8.0,0.0
10445,1.0,0.718,55.0,3.17
10446,0.0,0.189,12.0,0.0
10447,0.0,0.153,10.0,0.0
10448,0.0,0.269,50.0,0.0
10449,0.0,0.184,12.0,0.0
10450,0.0,0.141,4.0,0.82
10451,0.0,1.122,96.0,7.95
10452,0.0,0.251,14.0,0.0
10453,0.0,0.314,86.0,3.4
10454,1.0,3.259,364.0,6.82
10455,0.0,0.11,2.0,0.45
10456,0.0,0.212,8.0,0.0
10457,4.0,0.1,1.0,1.0
10458,0.0,0.11,2.0,0.45
10459,0.0,0.232,45.0,1.01
10460,0.0,0.129,3.0,0.0
10461,0.0,0.11,2.0,0.45
10462,0.0,0.149,7.0,1.15
10463,0.0,0.108,3.0,0.54
10464,0.0,0.17,11.0,0.0
10465,0.0,0.148,7.0,0.0
10466,0.0,0.133,18.0,0.0
10467,2.0,0.379,27.0,4.42
10468,0.0,0.282,12.0,0.0
10469,0.0,0.217,10.0,3.69
10470,0.0,0.11,2.0,0.45
10471,0.0,0.153,10.0,0.0
10472,0.0,0.11,2.0,0.45
10473,1.0,3.067,131.0,4.89
10474,0.0,0.149,12.0,0.0
10475,0.0,0.546,163.0,4.65
10476,0.0,0.186,16.0,0.0
10477,0.0,0.601,47.0,3.29
10478,0.0,0.11,2.0,0.45
10479,0.0,0.134,10.0,0.3
10480,1.0,0.967,214.0,3.51
10481,1.0,0.817,40.0,2.79
10482,2.0,0.466,64.0,2.04
10483,0.0,0.469,24.0,8.48
10484,0.0,0.597,123.0,3.02
10485,0.0,0.11,2.0,0.45
10486,0.0,0.125,1.0,1.0
10487,0.0,0.11,2.0,0.45
10488,0.0,0.101,0.0,0.0
10489,1.0,0.667,152.0,4.59
10490,0.0,0.601,47.0,3.29
10491,0.0,0.14,16.0,0.44
10492,1.0,1.614,150.0,4.69
10493,0.0,0.812,18.0,0.0
10494,0.0,0.189,12.0,0.0
10495,1.0,0.641,78.0,3.29
10496,0.0,0.314,86.0,3.4
10497,3.0,0.199,5.0,2.09
10498,0.0,0.212,21.0,1.42
10499,0.0,0.155,14.0,0.56
10500,1.0,2.108,178.0,7.83
10501,1.0,0.655,53.0,4.72
10502,1.0,0.581,64.0,2.9
10503,0.0,0.11,2.0,0.45
10504,0.0,0.11,2.0,0.45
10505,2.0,0.372,142.0,1.67
10506,0.0,0.135,11.0,0.54
10507,0.0,0.142,4.0,0.68
10508,1.0,3.599,390.0,7.14
10509,0.0,0.257,12.0,0.0
10510,0.0,0.511,26.0,3.1
10511,0.0,0.511,26.0,3.1
10512,0.0,0.164,6.0,1.26
10513,0.0,0.185,20.0,0.56
10514,0.0,0.497,28.0,4.68
10515,1.0,0.718,55.0,3.17
10516,0.0,0.597,123.0,3.02
10517,0.0,0.536,33.0,0.0
10518,3.0,0.282,80.0,1.04
10519,1.0,0.733,122.0,5.17
10520,0.0,0.139,11.0,1.18
10521,0.0,0.11,2.0,0.45
10522,1.0,1.005,144.0,8.0
10523,0.0,0.11,2.0,0.45
10524,0.0,0.358,12.0,5.62
10525,0.0,0.263,12.0,2.22
10526,3.0,0.292,29.0,2.17
10527,2.0,0.578,120.0,3.71
10528,1.0,0.967,214.0,3.51
10529,0.0,0.17,16.0,2.25
10530,1.0,0.86,27.0,3.35
10531,3.0,0.343,18.0,0.0
10532,1.0,3.259,364.0,6.82
10533,1.0,1.309,67.0,8.01
10534,0.0,0.326,189.0,4.4
10535,1.0,0.894,45.0,5.33
10536,1.0,0.686,92.0,3.54
10537,0.0,0.559,32.0,0.0
10538,0.0,0.208,8.0,2.16
10539,1.0,2.947,54.0,6.52
10540,0.0,0.11,2.0,0.45
10541,4.0,0.1,1.0,1.0
10542,4.0,0.1,1.0,1.0
10543,0.0,0.143,11.0,0.0
10544,2.0,0.519,33.0,1.07
10545,1.0,0.679,101.0,3.47
10546,0.0,0.143,11.0,0.0
10547,0.0,0.11,2.0,0.45
10548,1.0,1.022,174.0,5.4
10549,1.0,2.882,212.0,12.51
10550,0.0,0.132,7.0,0.74
10551,0.0,0.915,187.0,5.75
10552,1.0,0.854,148.0,2.16
10553,2.0,0.593,98.0,3.05
10554,1.0,1.78,199.0,13.21
10555,0.0,0.749,17.0,5.26
10556,1.0,1.124,106.0,4.82
10557,3.0,0.677,56.0,1.97
10558,0.0,0.11,2.0,0.45
10559,0.0,0.293,20.0,6.21
10560,0.0,0.127,9.0,1.31
10561,0.0,0.11,2.0,0.45
10562,1.0,0.622,44.0,1.94
10563,1.0,2.108,178.0,7.83
10564,0.0,0.249,11.0,3.22
10565,0.0,0.251,14.0,0.0
10566,1.0,0.672,83.0,7.1
10567,0.0,0.212,21.0,0.93
10568,0.0,0.232,45.0,1.01
10569,0.0,0.191,12.0,0.0
10570,0.0,0.153,10.0,0.0
10571,0.0,0.469,24.0,8.48
10572,0.0,0.2,7.0,1.22
10573,0.0,0.326,189.0,4.4
10574,1.0,1.057,103.0,7.05
10575,0.0,0.602,88.0,3.13
10576,4.0,0.149,28.0,0.4
10577,0.0,0.326,189.0,4.4
10578,0.0,0.11,2.0,0.45
10579,2.0,0.547,32.0,4.33
10580,0.0,0.498,47.0,2.64
10581,0.0,0.498,47.0,2.64
10582,0.0,0.11,2.0,0.45
10583,0.0,0.11,2.0,0.45
10584,0.0,0.601,47.0,3.29
10585,0.0,0.147,2.0,1.0
10586,1.0,4.138,22.0,9.06
10587,0.0,0.186,16.0,0.0
10588,2.0,0.536,90.0,5.82
10589,1.0,1.614,150.0,4.69
10590,1.0,0.668,197.0,2.17
10591,3.0,0.247,46.0,1.82
10592,0.0,0.184,12.0,0.0
10593,0.0,0.161,19.0,0.0
10594,4.0,0.1,1.0,1.0
10595,0.0,0.185,20.0,0.56
10596,0.0,0.326,189.0,4.4
10597,0.0,0.189,12.0,0.0
10598,1.0,0.622,44.0,1.94
10599,0.0,0.11,2.0,0.45
10600,0.0,0.326,189.0,4.4
10601,0.0,0.11,2.0,0.45
10602,0.0,0.11,2.0,0.45
10603,2.0,0.379,27.0,4.42
10604,0.0,0.498,47.0,2.64
10605,1.0,3.042,135.0,6.08
10606,0.0,0.157,5.0,1.19
10607,1.0,1.268,101.0,3.34
10608,1.0,1.235,169.0,3.47
10609,0.0,0.238,78.0,1.04
10610,0.0,0.11,2.0,0.45
10611,1.0,2.322,224.0,13.94
10612,0.0,0.11,2.0,0.45
10613,0.0,0.3,17.0,0.0
10614,0.0,0.187,4.0,1.4
10615,2.0,0.379,27.0,4.42
10616,4.0,0.21,58.0,0.77
10617,0.0,0.216,16.0,1.52
10618,1.0,1.123,56.0,6.54
10619,0.0,1.122,96.0,7.95
10620,1.0,3.837,178.0,3.62
10621,0.0,0.273,3.0,1.56
10622,2.0,0.464,42.0,3.2
10623,0.0,0.133,18.0,0.0
10624,3.0,0.199,5.0,2.09
10625,1.0,1.005,144.0,8.0
10626,0.0,0.278,15.0,4.51
10627,2.0,0.464,42.0,3.2
10628,0.0,0.511,26.0,3.1
10629,0.0,0.11,2.0,0.45
10630,1.0,4.15,119.0,5.59
10631,0.0,0.11,2.0,0.45
10632,1.0,2.322,224.0,13.94
10633,0.0,0.106,2.0,0.0
10634,0.0,0.498,47.0,2.64
10635,0.0,0.444,5.0,2.23
10636,0.0,0.153,10.0,0.0
10637,2.0,0.509,11.0,2.7
10638,0.0,0.193,5.0,1.32
10639,0.0,0.314,86.0,3.4
10640,0.0,4.133,279.0,20.97
10641,0.0,0.395,128.0,1.3
10642,0.0,0.11,2.0,0.45
10643,0.0,0.11,2.0,0.45
10644,1.0,1.895,73.0,2.22
10645,0.0,0.333,7.0,0.0
10646,2.0,0.536,90.0,5.82
10647,1.0,3.811,372.0,25.54
10648,1.0,0.587,127.0,4.48
10649,1.0,0.728,59.0,4.54
10650,1.0,1.009,30.0,2.4
10651,1.0,0.581,64.0,2.9
10652,0.0,0.326,189.0,4.4
10653,0.0,0.11,2.0,0.45
10654,0.0,0.217,10.0,3.69
10655,0.0,0.149,12.0,0.0
10656,0.0,0.38,52.0,1.19
10657,1.0,0.712,112.0,2.45
10658,2.0,0.317,88.0,2.13
10659,3.0,0.226,27.0,1.15
10660,4.0,0.21,58.0,0.77
10661,1.0,9.556,297.0,8.79
10662,0.0,0.178,6.0,2.0
10663,0.0,0.136,2.0,0.31
10664,1.0,2.214,90.0,3.88
10665,1.0,0.334,7.0,0.36
10666,2.0,0.398,8.0,1.9
10667,0.0,0.3,17.0,0.0
10668,0.0,0.812,18.0,0.0
10669,0.0,0.601,47.0,3.29
10670,1.0,1.057,103.0,7.05
10671,1.0,1.057,103.0,7.05
10672,1.0,1.614,150.0,4.69
10673,0.0,0.602,88.0,3.13
10674,0.0,0.104,2.0,0.15
10675,0.0,0.118,2.0,0.43
10676,0.0,0.326,7.0,2.34
10677,1.0,2.546,129.0,13.58
10678,4.0,0.21,58.0,0.77
10679,2.0,0.396,55.0,2.6
10680,0.0,0.314,86.0,3.4
10681,1.0,0.969,20.0,3.35
10682,1.0,0.679,101.0,3.47
10683,0.0,0.155,7.0,0.0
10684,1.0,0.967,214.0,3.51
10685,2.0,0.445,61.0,2.71
10686,1.0,1.614,150.0,4.69
10687,0.0,0.149,12.0,0.0
10688,0.0,0.101,1.0,0.0
10689,0.0,0.371,12.0,3.5
10690,3.0,0.199,5.0,2.09
10691,0.0,0.291,3.0,1.46
10692,0.0,0.309,14.0,2.85
10693,1.0,1.103,84.0,2.91
10694,0.0,0.11,2.0,0.45
10695,0.0,0.402,11.0,0.0
10696,0.0,0.326,189.0,4.4
10697,1.0,0.733,122.0,5.17
10698,0.0,0.511,33.0,6.42
10699,3.0,0.247,46.0,1.82
10700,3.0,0.348,27.0,2.09
10701,0.0,0.272,8.0,1.12
10702,0.0,1.023,176.0,6.03
10703,0.0,0.108,3.0,0.54
10704,1.0,2.322,224.0,13.94
10705,0.0,0.11,2.0,0.45
10706,0.0,0.326,189.0,4.4
10707,3.0,0.328,82.0,2.12
10708,4.0,0.21,58.0,0.77
10709,1.0,1.492,210.0,10.35
10710,4.0,0.1,1.0,1.0
10711,4.0,0.21,58.0,0.77
10712,1.0,1.36,174.0,8.78
10713,3.0,0.247,46.0,1.82
10714,0.0,0.161,5.0,0.0
10715,1.0,3.811,372.0,25.54
10716,3.0,0.222,4.0,1.28
10717,0.0,0.261,8.0,0.0
10718,2.0,0.462,56.0,3.5
10719,0.0,0.212,21.0,0.93
10720,1.0,0.679,101.0,3.47
10721,0.0,0.11,2.0,0.45
10722,0.0,0.262,16.0,0.0
10723,0.0,0.512,37.0,0.0
10724,0.0,0.111,5.0,0.58
10725,0.0,0.339,11.0,2.99
10726,0.0,0.326,189.0,4.4
10727,0.0,0.512,37.0,0.0
10728,1.0,2.108,178.0,7.83
10729,0.0,0.185,20.0,0.56
10730,1.0,1.614,150.0,4.69
10731,1.0,1.057,103.0,7.05
10732,1.0,0.948,115.0,5.19
10733,0.0,0.35,18.0,2.17
10734,2.0,0.578,120.0,3.71
10735,0.0,0.169,9.0,1.22
10736,1.0,1.603,120.0,10.37
10737,0.0,0.511,26.0,3.1
10738,0.0,0.399,153.0,3.58
10739,1.0,0.926,49.0,4.33
10740,0.0,0.511,26.0,3.1
10741,0.0,0.257,12.0,0.0
10742,0.0,0.333,7.0,0.0
10743,0.0,0.132,7.0,0.74
10744,0.0,0.949,164.0,5.61
10745,1.0,1.599,98.0,3.72
10746,0.0,0.189,53.0,0.75
10747,0.0,0.326,189.0,4.4
10748,0.0,1.122,96.0,7.95
10749,4.0,0.1,1.0,1.0
10750,0.0,0.124,8.0,0.86
10751,2.0,0.379,27.0,4.42
10752,0.0,0.469,24.0,8.48
10753,0.0,0.601,47.0,3.29
10754,0.0,0.11,2.0,0.45
10755,1.0,0.641,78.0,3.29
10756,0.0,0.11,2.0,0.45
10757,0.0,0.266,16.0,0.0
10758,3.0,0.222,4.0,1.28
10759,1.0,0.587,127.0,4.48
10760,0.0,0.512,37.0,0.0
10761,0.0,0.601,47.0,3.29
10762,0.0,0.11,2.0,0.45
10763,0.0,0.11,2.0,0.45
10764,0.0,0.326,189.0,4.4
10765,0.0,0.168,10.0,0.0
10766,0.0,0.74,8.0,7.86
10767,0.0,0.132,7.0,0.74
10768,0.0,0.588,18.0,0.0
10769,0.0,0.314,86.0,3.4
10770,2.0,0.438,44.0,4.46
10771,0.0,0.345,10.0,0.0
10772,1.0,0.672,83.0,7.1
10773,0.0,0.11,2.0,0.45
10774,1.0,3.599,390.0,7.14
10775,1.0,1.124,106.0,4.82
10776,0.0,0.3,17.0,0.0
10777,1.0,6.476,342.0,10.03
10778,0.0,0.108,3.0,0.54
10779,0.0,0.536,33.0,0.0
10780,0.0,0.251,14.0,0.0
10781,0.0,0.189,12.0,0.0
10782,0.0,1.023,176.0,6.03
10783,0.0,0.185,20.0,0.56
10784,2.0,0.38,37.0,2.59
10785,0.0,0.11,2.0,0.45
10786,3.0,0.282,80.0,1.04
10787,1.0,0.587,127.0,4.48
10788,1.0,1.069,30.0,5.21
10789,0.0,0.55,28.0,1.84
10790,0.0,0.149,12.0,0.0
10791,0.0,0.35,18.0,2.17
10792,0.0,0.217,10.0,3.69
10793,0.0,0.251,14.0,0.0
10794,0.0,0.326,189.0,4.4
10795,0.0,0.326,189.0,4.4
10796,0.0,0.326,189.0,4.4
10797,0.0,0.119,6.0,0.0
10798,0.0,0.215,10.0,0.96
10799,0.0,0.275,8.0,1.69
10800,0.0,0.108,3.0,1.0
10801,1.0,1.283,80.0,1.9
10802,0.0,0.11,2.0,0.45
10803,0.0,0.255,14.0,2.24
10804,0.0,0.184,12.0,0.0
10805,0.0,0.3,17.0,0.0
10806,1.0,1.274,79.0,6.77
10807,1.0,0.924,102.0,6.27
10808,3.0,0.199,5.0,2.09
10809,0.0,0.11,2.0,0.45
10810,2.0,0.416,88.0,2.87
10811,2.0,0.463,54.0,3.0
10812,0.0,0.141,7.0,1.27
10813,0.0,0.141,4.0,0.82
10814,1.0,0.518,36.0,2.92
10815,0.0,0.129,3.0,0.0
10816,2.0,0.381,33.0,1.47
10817,0.0,0.11,2.0,0.45
10818,1.0,2.294,97.0,1.51
10819,4.0,0.101,1.0,0.0
10820,0.0,0.836,28.0,0.0
10821,2.0,0.37,68.0,2.59
10822,1.0,0.679,101.0,3.47
10823,1.0,0.94,73.0,2.36
10824,1.0,1.614,150.0,4.69
10825,2.0,0.379,27.0,4.42
10826,0.0,1.0,2.0,0.0
10827,0.0,0.326,189.0,4.4
10828,0.0,0.32,5.0,0.0
10829,0.0,0.311,8.0,2.41
10830,1.0,2.08,150.0,3.16
10831,1.0,2.322,224.0,13.94
10832,1.0,2.322,224.0,13.94
10833,0.0,0.11,2.0,0.45
10834,0.0,0.536,33.0,0.0
10835,0.0,0.441,34.0,0.0
10836,1.0,0.541,38.0,2.19
10837,0.0,0.326,189.0,4.4
10838,0.0,0.1,3.0,0.0
10839,1.0,1.418,126.0,4.87
10840,1.0,0.666,36.0,3.24
10841,0.0,0.259,42.0,1.31
10842,0.0,0.237,12.0,0.0
10843,4.0,0.21,58.0,0.77
10844,0.0,0.469,24.0,8.48
10845,1.0,2.489,294.0,9.66
10846,1.0,3.436,294.0,7.41
10847,0.0,0.836,28.0,0.0
10848,0.0,0.602,88.0,3.13
10849,0.0,0.25,15.0,1.69
10850,0.0,0.219,11.0,0.0
10851,0.0,1.033,39.0,0.0
10852,0.0,0.602,88.0,3.13
10853,1.0,1.524,272.0,4.4
10854,0.0,0.469,24.0,8.48
10855,1.0,3.259,364.0,6.82
10856,3.0,0.247,46.0,1.82
10857,0.0,0.11,2.0,0.45
10858,1.0,1.778,288.0,12.87
10859,0.0,0.108,3.0,0.54
10860,0.0,0.326,189.0,4.4
10861,1.0,0.99,332.0,3.04
10862,0.0,0.153,10.0,0.0
10863,2.0,0.416,88.0,2.87
10864,1.0,1.959,62.0,3.65
10865,0.0,0.255,10.0,0.0
10866,2.0,0.379,27.0,4.42
10867,0.0,0.139,11.0,1.18
10868,0.0,0.448,13.0,0.0
10869,1.0,0.926,49.0,4.33
10870,0.0,0.326,189.0,4.4
10871,0.0,0.207,43.0,0.63
10872,3.0,0.27,23.0,1.07
10873,3.0,0.27,23.0,1.07
10874,0.0,0.469,24.0,8.48
10875,0.0,1.122,96.0,7.95
10876,1.0,2.628,182.0,4.71
10877,1.0,2.294,97.0,1.51
10878,1.0,1.092,74.0,7.32
10879,0.0,0.117,2.0,0.67
10880,0.0,0.326,189.0,4.4
10881,4.0,0.1,1.0,1.0
10882,1.0,1.35,70.0,5.14
10883,4.0,0.1,1.0,1.0
10884,4.0,0.1,1.0,1.0
10885,0.0,0.11,2.0,0.45
10886,0.0,0.498,47.0,2.64
10887,3.0,0.794,58.0,2.99
10888,4.0,0.21,58.0,0.77
10889,0.0,0.261,8.0,0.0
10890,1.0,0.926,49.0,4.33
10891,2.0,0.379,27.0,4.42
10892,0.0,0.11,2.0,0.45
10893,0.0,0.11,2.0,0.45
10894,0.0,0.11,2.0,0.45
10895,0.0,0.11,2.0,0.45
10896,4.0,0.132,8.0,0.3
10897,0.0,1.0,2.0,0.0
10898,0.0,0.11,2.0,0.45
10899,0.0,0.11,2.0,0.45
10900,0.0,0.469,24.0,8.48
10901,2.0,0.413,53.0,2.2
10902,2.0,0.528,21.0,2.57
10903,2.0,0.687,67.0,4.32
10904,1.0,1.312,191.0,3.78
10905,1.0,1.696,225.0,4.36
10906,0.0,0.129,3.0,0.0
10907,1.0,1.599,98.0,3.72
10908,0.0,0.277,6.0,0.0
10909,1.0,4.138,22.0,9.06
10910,0.0,0.237,12.0,0.0
10911,1.0,1.005,144.0,8.0
10912,0.0,0.536,33.0,0.0
10913,2.0,0.981,151.0,2.52
10914,1.0,1.057,103.0,7.05
10915,2.0,0.396,55.0,2.6
10916,0.0,0.3,17.0,0.0
10917,0.0,0.326,189.0,4.4
10918,4.0,0.1,1.0,1.0
10919,4.0,0.21,58.0,0.77
10920,1.0,0.733,122.0,5.17
10921,0.0,0.358,12.0,5.62
10922,0.0,0.286,15.0,0.0
10923,2.0,0.778,27.0,4.49
10924,4.0,0.21,58.0,0.77
10925,0.0,0.11,2.0,0.45
10926,1.0,1.599,98.0,3.72
10927,0.0,0.342,5.0,4.4
10928,0.0,0.352,29.0,2.53
10929,4.0,0.1,1.0,1.0
10930,0.0,0.144,2.0,0.74
10931,1.0,3.599,390.0,7.14
10932,0.0,0.11,2.0,0.45
10933,4.0,0.223,7.0,0.61
10934,0.0,0.11,2.0,0.45
10935,0.0,0.326,9.0,4.88
10936,2.0,0.777,73.0,3.18
10937,0.0,4.392,1.0,0.0
10938,1.0,1.009,30.0,2.4
10939,1.0,2.153,218.0,12.03
10940,0.0,0.248,8.0,1.7
10941,0.0,0.512,37.0,0.0
10942,0.0,0.143,9.0,0.71
10943,0.0,0.153,10.0,0.0
10944,4.0,0.21,58.0,0.77
10945,1.0,0.699,20.0,0.89
10946,0.0,0.326,189.0,4.4
10947,1.0,0.959,6.0,4.11
10948,1.0,0.655,53.0,4.72
10949,0.0,0.123,11.0,1.02
10950,0.0,0.232,45.0,1.01
10951,2.0,0.365,38.0,2.64
10952,1.0,1.093,115.0,2.14
10953,0.0,0.106,2.0,0.0
10954,2.0,0.687,67.0,4.32
10955,3.0,0.179,21.0,0.57
10956,0.0,0.108,3.0,0.54
10957,0.0,0.138,3.0,0.48
10958,1.0,3.259,364.0,6.82
10959,2.0,0.379,27.0,4.42
10960,1.0,0.914,63.0,9.8
10961,0.0,0.139,11.0,1.18
10962,1.0,1.005,144.0,8.0
10963,0.0,0.601,47.0,3.29
10964,0.0,0.11,2.0,0.45
10965,0.0,0.176,10.0,0.0
10966,0.0,0.278,15.0,4.51
10967,0.0,0.326,189.0,4.4
10968,4.0,0.21,58.0,0.77
10969,4.0,0.21,58.0,0.77
10970,1.0,1.085,143.0,7.08
10971,0.0,0.314,86.0,3.4
10972,1.0,0.967,214.0,3.51
10973,1.0,1.614,150.0,4.69
10974,0.0,0.836,28.0,0.0
10975,1.0,0.718,55.0,3.17
10976,4.0,0.1,1.0,1.0
10977,0.0,0.512,51.0,2.38
10978,1.0,2.322,224.0,13.94
10979,0.0,0.498,47.0,2.64
10980,2.0,0.609,75.0,5.42
10981,0.0,0.108,3.0,0.54
10982,0.0,0.326,189.0,4.4
10983,0.0,0.141,10.0,0.0
10984,2.0,0.379,27.0,4.42
10985,1.0,2.823,252.0,11.83
10986,1.0,0.929,59.0,4.63
10987,4.0,0.1,1.0,1.0
10988,0.0,0.284,12.0,0.0
10989,0.0,0.153,10.0,0.0
10990,0.0,0.11,2.0,0.45
10991,0.0,0.602,88.0,3.13
10992,0.0,0.135,19.0,0.0
10993,2.0,0.597,79.0,2.18
10994,1.0,1.124,106.0,4.82
10995,0.0,0.782,27.0,5.79
10996,0.0,0.339,11.0,2.99
10997,0.0,0.128,3.0,0.55
10998,0.0,0.218,3.0,0.8
10999,0.0,0.333,16.0,6.11
11000,4.0,0.21,58.0,0.77
11001,1.0,0.679,101.0,3.47
11002,0.0,0.133,18.0,0.0
11003,0.0,0.326,189.0,4.4
11004,0.0,0.153,10.0,0.0
